name,house,is_male,culture,is_noble,is_married,is_popular,popularity,dead_relations,is_alive,actually_died,age
Ondrew Locke,House Locke,1,Northmen,1,0,0,0.0367892976588628,0,1,1,-1.0
Orbert Caswell,House Caswell,1,,1,0,0,0.0568561872909698,0,0,0,-1.0
Ordello,Unknown,0,Pentoshi,1,0,0,0.0133779264214046,0,0,0,-1.0
Omer Florent,Unknown,0,,1,0,0,0.0702341137123745,0,1,1,-1.0
Orland of Oldtown,House Baratheon of King's Landing,1,,0,0,0,0.0066889632107023,0,1,1,-1.0
Ormond Yronwood,House Yronwood,0,,1,0,0,0.0,0,1,1,-1.0
Orphan Oss,Night's Watch,0,,0,0,0,0.0234113712374581,0,0,0,-1.0
Osbert Serry,House Serry,0,,1,0,0,0.0267558528428093,0,1,1,-1.0
Osmund Frey,House Frey,0,,0,0,0,0.0501672240802675,0,1,1,8.0
Oswell Kettleblack,House Kettleblack,1,,0,0,0,0.0568561872909698,0,1,1,-1.0
Ossifer Plumm,House Plumm,1,,1,1,0,0.0869565217391304,0,0,0,-1.0
Otho Bracken,House Bracken,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Ottyn Wythers,House Wythers,0,,1,0,0,0.0434782608695652,0,0,0,69.0
Owen Norrey,House Norrey,0,Northern mountain clans,0,0,0,0.0301003344481605,0,0,0,-1.0
Pate of the Blue Fork,House Frey,1,,1,1,0,0.170568561872909,0,0,0,-1.0
Patrek Mallister,House Mallister,1,,0,0,0,0.0769230769230769,0,1,1,-1.0
Patrek Vance,House Vance,0,,0,0,0,0.103678929765886,0,1,1,41.0
Perriane Frey,House Haigh,0,,0,1,0,0.0735785953177257,0,1,1,64.0
Perra Frey,House Frey,0,,0,0,0,0.100334448160535,0,1,1,11.0
Perwyn Frey,House Frey,1,,1,0,0,0.0836120401337792,0,1,1,36.0
Philip Foote,House Foote,1,,1,0,0,0.0501672240802675,0,1,1,-1.0
Philip Plumm,House Plumm,1,,1,0,0,0.0301003344481605,0,1,1,-1.0
Pono,Unknown,0,Dothraki,1,0,0,0.060200668896321,0,1,1,-1.0
Qarro Volentin,Unknown,0,Braavosi,1,0,0,0.0133779264214046,0,1,1,-1.0
Qarlton Chelsted,House Chelsted,1,,1,0,1,0.357859531772575,0,0,0,-1.0
Lord Commander Qorgyle,House Qorgyle,1,,1,0,0,0.0668896321070234,0,0,0,-1.0
Quent,House Stark,1,northmen,0,0,0,0.0234113712374581,0,1,1,-1.0
Quenten Banefort,House Banefort,1,,1,0,0,0.0234113712374581,0,1,1,-1.0
Quenton Hightower,House Hightower,1,,1,0,0,0.0066889632107023,0,1,1,-1.0
Quentyn Ball,House Ball,1,,1,0,0,0.0668896321070234,0,0,0,-1.0
Quentyn Qorgyle,House Qorgyle,0,,1,0,0,0.0234113712374581,0,1,1,-1.0
Quincy Cox,House Cox,1,,1,0,0,0.0334448160535117,0,1,1,-1.0
Ragwyle,Unknown,0,Free folk,0,0,0,0.0100334448160535,0,1,1,-1.0
Ralf Kenning,House Kenning of Harlaw,1,Ironborn,1,0,0,0.0468227424749163,0,0,0,-1.0
Raymun Redbeard,Unknown,1,free folk,1,0,0,0.0,0,0,0,-1.0
Raynard,Faith of the Seven,1,,0,0,0,0.020066889632107,0,1,1,-1.0
Raynald Westerling,House Westerling,1,,1,0,0,0.0702341137123745,0,0,0,-1.0
Red Alyn of the Rosewood,Night's Watch,1,,0,0,0,0.0133779264214046,0,0,0,-1.0
Raynard Ruttiger,House Ruttiger,0,,1,0,0,0.020066889632107,0,1,1,-1.0
Raymund Frey,House Frey,1,,1,1,0,0.177257525083612,0,1,1,41.0
Regenard Estren,House Estren,0,,1,0,0,0.020066889632107,0,1,1,-1.0
Renly Norcross,House Norcross,1,,0,0,0,0.0836120401337792,0,1,1,9.0
Renfred Rykker,House Rykker,1,,1,0,0,0.0234113712374581,0,1,1,-1.0
Rhea Royce,House Royce,0,,1,1,0,0.0936454849498327,0,0,0,-1.0
Rennifer Longwaters,House Longwaters,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Rhea Florent,House Florent,0,,0,1,0,0.107023411371237,0,1,1,-1.0
Rhogoro,Unknown,1,Dothraki,1,0,0,0.0100334448160535,0,1,1,-1.0
Rickard Ryswell,House Ryswell,1,Northmen,0,0,0,0.040133779264214,0,1,1,-1.0
Rickard Thorne,House Thorne,1,,1,0,0,0.0267558528428093,0,0,0,-1.0
Rickard Wylde,House Wylde,0,,0,0,0,0.160535117056856,0,1,1,10.0
Robert Frey,House Frey,0,,0,0,0,0.060200668896321,0,1,1,19.0
Robert Flowers,Kingsguard,1,,1,0,0,0.060200668896321,0,1,1,-1.0
Robert Brax,House Brax,0,,1,0,0,0.0468227424749163,0,0,0,-1.0
Robin Hill,Night's Watch,1,,1,0,0,0.0568561872909698,0,1,1,-1.0
Robin Flint,House Flint of Widow's Watch,0,,1,0,0,0.0501672240802675,0,0,0,-1.0
Robin Moreland,House Moreland,1,,1,0,0,0.0133779264214046,0,1,1,-1.0
Robin Ryger,House Ryger,1,,1,0,0,0.0735785953177257,0,1,1,68.0
Rodrik Flint,House Flint,1,,1,0,0,0.0635451505016722,0,1,1,-1.0
Rodrik Stark,House Stark,1,Northmen,1,0,0,0.040133779264214,0,1,1,-1.0
Rodrik Ryswell,House Ryswell,1,Northmen,1,0,0,0.040133779264214,0,1,1,-1.0
Roger Hogg,House Hogg,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Rodwell Stark,House Stark,1,Northmen,1,1,0,0.130434782608695,0,1,1,-1.0
Rolland Longthorpe,House Longthorpe,0,,1,0,0,0.0167224080267558,0,1,1,-1.0
Rolland Uffering,House Uffering,1,,1,1,0,0.0234113712374581,0,1,1,-1.0
Ronel Rivers,House Frey,0,,0,0,0,0.0234113712374581,0,1,1,-1.0
Ronald Connington,House Connington,1,,1,0,0,0.0334448160535117,0,1,1,-1.0
Ronald Vance,House Vance of Atranta,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Roro Uhoris,Unknown,1,Tyroshi,1,0,0,0.020066889632107,0,1,1,-1.0
Royce Coldwater,House Coldwater,0,,1,0,0,0.0066889632107023,0,1,1,-1.0
Rufus Leek,House Leek,0,,1,0,0,0.0267558528428093,0,1,1,-1.0
Rugen,Unknown,1,,1,0,0,0.0234113712374581,0,1,1,-1.0
Runcel Hightower,House Hightower,1,,1,0,0,0.0535117056856187,0,1,1,-1.0
Rupert Brax,House Brax,1,,1,0,0,0.040133779264214,0,0,0,-1.0
Rycherd Crane,House Crane,0,,1,1,0,0.0702341137123745,0,1,1,-1.0
Ryam Redwyne,House Redwyne,1,,1,0,1,0.364548494983277,0,0,0,-1.0
Ryam Florent,House Florent,1,,1,0,0,0.0635451505016722,0,1,1,-1.0
Ryger Rivers,House Frey,1,,0,0,0,0.0234113712374581,1,1,1,-1.0
Ryella Frey,House Frey,0,,0,0,0,0.137123745819397,0,1,1,11.0
Ryella Royce,House Royce,0,,0,1,0,0.140468227424749,0,1,1,-1.0
Rylene Florent,House Florent,0,,0,1,0,0.0702341137123745,0,1,1,-1.0
Ryon Allyrion,House Allyrion,1,Dornish,1,1,0,0.0535117056856187,0,1,1,-1.0
Saera Targaryen,House Targaryen,1,Valyrian,1,0,0,0.0702341137123745,0,0,0,100.0
Sallei Paege,House Paege,0,,0,1,0,0.0802675585284281,0,1,1,-1.0
Sandor Frey,House Frey,0,,0,0,0,0.147157190635451,0,1,1,18.0
Sarya Whent,House Whent,0,,1,1,0,0.0301003344481605,0,1,1,-1.0
Sarra Frey,House Frey,0,,0,0,0,0.137123745819397,0,1,1,20.0
Sawane Botley,House Botley,1,Ironborn,1,0,0,0.0903010033444816,0,0,0,-1.0
Scolera,Faith of the Seven,0,,0,0,0,0.0167224080267558,0,1,1,-1.0
Sebaston Farman,House Farman,1,Westerman,1,0,0,0.020066889632107,0,1,1,-1.0
Selwyn Tarth,House Tarth,1,,0,0,0,0.0635451505016722,0,1,1,60.0
Selmond Stackspear,House Stackspear,0,,1,0,0,0.020066889632107,0,1,1,-1.0
Serala,House Darklyn,0,Myrish,1,1,0,0.0434782608695652,0,1,1,-1.0
Serwyn of the Mirror Shield,Kingsguard,1,,1,0,0,0.0,0,1,1,-1.0
Serra Frey,House Frey,0,,0,0,0,0.137123745819397,0,1,1,20.0
Shella Whent,House Whent,0,Rivermen,1,1,0,0.0802675585284281,1,0,0,-1.0
Shierle Swyft,House Swyft,0,,0,1,0,0.0267558528428093,0,1,1,-1.0
Shiera Crakehall,House Crakehall,0,,0,1,0,0.0668896321070234,0,1,1,-1.0
Shirei Frey,House Frey,0,,0,0,0,0.0434782608695652,0,1,1,13.0
Simon Staunton,House Staunton,1,,1,1,0,0.0167224080267558,0,1,1,-1.0
Sigfryd Harlaw,House Harlaw of Harlaw Hall,1,Ironborn,1,0,0,0.0635451505016722,0,1,1,-1.0
Lord Staunton,House Staunton,1,,1,0,0,0.0167224080267558,0,0,0,-1.0
Stannis Seaworth,House Seaworth,1,,0,0,0,0.0568561872909698,0,1,1,16.0
Steffon Seaworth,House Seaworth,1,,0,0,0,0.0635451505016722,0,1,1,12.0
Steffon Frey,House Frey,0,,0,0,0,0.100334448160535,0,1,1,42.0
Steffon Swyft,House Swyft,1,,1,0,0,0.0301003344481605,0,1,1,-1.0
Steffon Darklyn,House Darklyn,0,,1,0,0,0.0936454849498327,0,0,0,-1.0
Steffon Stackspear,House Stackspear,0,,1,0,0,0.020066889632107,0,1,1,-1.0
Sumner Crakehall,House Crakehall,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Sylas Flatnose,Unknown,1,Ironborn,1,0,0,0.0100334448160535,0,1,1,-1.0
Sybell Spicer,House Spicer,0,,1,1,0,0.0869565217391304,0,1,1,-1.0
Symon Santagar,House Santagar,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Sybelle Glover,House Locke,0,Northmen,1,1,0,0.0702341137123745,0,1,1,-1.0
Sylwa Paege,House Paege,0,,0,1,0,0.0802675585284281,0,1,1,-1.0
Symon Hollard,House Hollard,1,,1,0,0,0.0434782608695652,0,1,1,-1.0
Symond Templeton,House Templeton,0,,1,0,0,0.0301003344481605,0,1,1,-1.0
Symond Frey,House Frey,1,,0,1,0,0.20066889632107,0,0,0,48.0
Tallad,House Baratheon of King's Landing,1,,1,0,0,0.0468227424749163,0,1,1,-1.0
Tanton Fossoway,House Fossoway of Cider Hall,0,,1,0,0,0.0234113712374581,0,1,1,-1.0
Ternesio Terys,Unknown,1,Braavosi,1,0,0,0.0234113712374581,0,1,1,-1.0
Terrence Kenning,House Kenning of Kayce,0,,1,0,0,0.0167224080267558,0,1,1,-1.0
Theodan Wells,House Wells,0,Northmen,1,0,0,0.0167224080267558,0,1,1,-1.0
Terrence Toyne,House Toyne,1,,1,0,0,0.040133779264214,0,0,0,-1.0
Theodore Tyrell,House Tyrell,1,,1,1,0,0.137123745819397,0,1,1,-1.0
Theomar Smallwood,House Smallwood,1,,1,1,0,0.0434782608695652,0,1,1,-1.0
Theomore Harlaw,House Harlaw,1,,1,0,0,0.0535117056856187,0,1,1,-1.0
Tim Tangletongue,Night's Watch,0,,0,0,0,0.0133779264214046,0,1,1,-1.0
Three-Tooth,House Harlaw,0,Ironborn,1,0,0,0.0100334448160535,0,1,1,-1.0
Titus Peake,House Peake,1,,1,1,0,0.020066889632107,0,1,1,-1.0
Tion Frey,Unknown,1,,0,0,0,0.120401337792642,0,0,0,20.0
Todder,Night's Watch,1,,0,0,0,0.0367892976588628,0,1,1,-1.0
Tomard,House Stark,1,northmen,0,0,0,0.0635451505016722,0,0,0,49.0
Tommen Costayne,House Costayne,0,,1,0,0,0.0066889632107023,0,1,1,-1.0
Torbert,Faith of the Seven,1,,0,0,0,0.0167224080267558,0,1,1,-1.0
Torren Liddle,House Liddle,0,Northern mountain clans,1,0,0,0.020066889632107,0,1,1,-1.0
Torwynd,Unknown,1,Free Folk,0,0,0,0.0267558528428093,0,0,0,-1.0
Trebor Jordayne,House Jordayne,0,,1,0,0,0.0167224080267558,0,1,1,-1.0
Tremond Gargalen,House Gargalen,0,Dornish,1,0,0,0.0234113712374581,0,1,1,-1.0
Tristan Mudd,House Mudd,1,,1,0,0,0.0535117056856187,0,1,1,-1.0
Triston of Tally Hill,House Sunglass,0,,1,0,0,0.0301003344481605,0,1,1,-1.0
Triston Farwynd,House Farwynd,0,Ironborn,1,0,0,0.0133779264214046,0,1,1,-1.0
Triston Sunderland,House Sunderland,1,,1,0,0,0.0301003344481605,0,1,1,-1.0
Tybolt Hetherspoon,House Hetherspoon,1,,1,0,0,0.0100334448160535,0,1,1,-1.0
Tybolt Crakehall,House Crakehall,1,,1,0,0,0.0234113712374581,0,1,1,-1.0
Tybolt Lannister,House Lannister,1,Westerman,1,1,0,0.0769230769230769,0,0,0,-1.0
Tyana Wylde,House Wylde,0,,0,1,0,0.0501672240802675,0,1,1,-1.0
Tyta Frey,House Frey,0,,0,0,0,0.0869565217391304,0,1,1,36.0
Tyrek Lannister,House Lannister,1,,0,1,0,0.133779264214046,0,0,0,13.0
Tysane Frey,House Frey,0,,0,0,0,0.0836120401337792,0,1,1,13.0
Tytos Brax,House Brax,1,,1,0,0,0.0434782608695652,0,1,1,-1.0
Tytos Frey,House Frey,1,,1,1,0,0.0635451505016722,0,0,0,38.0
Tywin Frey,House Frey,1,,1,0,0,0.0802675585284281,0,1,1,18.0
Ulrick Dayne,House Dayne,1,Dornish,1,0,0,0.0066889632107023,0,1,1,-1.0
Ulwyck Uller,House Uller,1,,1,0,0,0.020066889632107,0,1,1,-1.0
Unella,Faith of the Seven,0,,0,0,0,0.020066889632107,0,1,1,-1.0
Utherydes Wayn,House Wayn,0,,1,0,0,0.0334448160535117,0,1,1,68.0
Uthor Tollett,House Tollett,0,Valemen,1,0,0,0.0100334448160535,0,1,1,-1.0
Vaemond Velaryon,House Velaryon,1,Valyrian,1,0,0,0.0301003344481605,0,0,0,-1.0
Valaena Velaryon,House Velaryon,0,Valyrian,1,1,0,0.0802675585284281,0,1,1,-1.0
Vayon Poole,House Poole,1,,1,0,0,0.0535117056856187,0,0,0,-1.0
Vickon Greyjoy,House Greyjoy,0,,1,0,0,0.0367892976588628,0,0,0,-1.0
Viserys Plumm,House Plumm,0,,1,0,0,0.0936454849498327,0,0,0,100.0
Vylarr,House Lannister,1,,1,0,0,0.040133779264214,0,1,1,-1.0
Vortimer Crane,House Crane,0,,1,0,0,0.0267558528428093,0,1,1,-1.0
Walda Rivers,House Frey,0,,0,0,0,0.0334448160535117,0,1,1,11.0
Walder Haigh,House Haigh,0,,0,0,0,0.0769230769230769,0,1,1,11.0
Walder Brax,House Brax,0,,0,0,0,0.11705685618729,0,1,1,12.0
Walder Goodbrook,House Goodbrook,1,,0,0,0,0.0668896321070234,0,1,1,15.0
Waldon Wynch,House Wynch,1,Ironborn,1,0,0,0.0234113712374581,0,1,1,-1.0
Wallace Waynwood,House Waynwood,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Walgrave,Maesters,1,,1,0,0,0.0434782608695652,0,1,1,-1.0
Walder Vance,House Vance,1,,0,0,0,0.110367892976588,0,1,1,42.0
Walton Stark,House Stark,1,,1,0,0,0.0100334448160535,0,1,1,-1.0
Walton Frey,House Frey,1,,0,1,0,0.107023411371237,0,1,1,56.0
Warryn Beesbury,House Beesbury,0,,1,0,0,0.0066889632107023,0,1,1,-1.0
Waltyr Frey,House Frey,1,,0,0,0,0.0501672240802675,0,1,1,16.0
Wendel Frey,House Frey,1,,0,0,0,0.0501672240802675,0,1,1,19.0
Whalen Frey,House Frey,1,,1,1,0,0.100334448160535,0,1,1,38.0
Willamen Frey,Unknown,1,,1,0,0,0.0635451505016722,0,1,1,33.0
Willam Wells,House Wells,1,Dornish,1,0,0,0.040133779264214,0,0,0,-1.0
Willem Darry,House Darry,1,,1,0,0,0.120401337792642,1,0,0,-1.0
Willam Wythers,House Wythers,1,,1,0,0,0.0100334448160535,0,1,1,-1.0
Willem Lannister,House Lannister,1,,0,0,0,0.167224080267558,4,0,0,14.0
Willem Frey,House Frey,1,,0,0,0,0.0802675585284281,0,1,1,16.0
Willam Stark,House Stark,1,Northmen,1,1,0,0.11705685618729,0,0,0,-1.0
William Mooton,House Mooton,1,,1,0,0,0.0434782608695652,0,1,1,-1.0
Wynton Stout,House Stout,1,Northmen,1,0,0,0.0334448160535117,0,1,1,86.0
Wynafrei Whent,House Whent,0,,0,1,0,0.133779264214046,0,1,1,-1.0
Ysilla Royce,House Royce,1,Valemen,0,1,0,0.0434782608695652,0,1,1,-1.0
Zachery Frey,House Frey,1,,0,0,0,0.0468227424749163,0,1,1,18.0
Zhoe Blanetree,House Blanetree,0,,0,1,0,0.0501672240802675,0,1,1,-1.0
Zia Frey,House Frey,0,,0,0,0,0.0468227424749163,0,1,1,20.0
Addam Marbrand,House Marbrand,1,,1,0,0,0.130434782608695,0,1,1,-1.0
Aegor Rivers,House Bracken,1,,1,1,0,0.210702341137123,4,0,0,69.0
Aenys Frey,House Frey,1,,1,1,0,0.147157190635451,0,0,0,60.0
Aerion Targaryen,House Targaryen,1,Valyrian,1,1,0,0.207357859531772,4,0,0,41.0
Aemond Targaryen,House Targaryen,1,Valyrian,1,0,0,0.311036789297658,4,0,0,20.0
Amerei Frey,House Frey,0,,1,1,0,0.237458193979933,0,1,1,23.0
Androw Ashford,House Ashford,1,Reach,1,0,0,0.0167224080267558,0,1,1,-1.0
Anders Yronwood,House Yronwood,1,,1,0,0,0.060200668896321,0,1,1,-1.0
Arnolf Karstark,House Karstark,1,Northmen,1,0,0,0.137123745819397,0,1,1,-1.0
Arya Stark,House Stark,0,Northmen,1,0,1,1.0,8,1,1,16.0
Axell Florent,House Florent,1,,1,0,0,0.307692307692307,1,1,1,-1.0
Aurane Waters,House Velaryon,1,Valyrian,1,0,1,0.377926421404682,0,1,1,28.0
Ben Plumm,Second Sons,1,,1,0,0,0.140468227424749,0,1,1,-1.0
Benfred Tallhart,House Tallhart,1,Northmen,0,0,0,0.0702341137123745,0,0,0,18.0
Boros Blount,House Blount,1,,1,0,0,0.217391304347826,0,1,1,-1.0
Black Balaq,Golden Company,1,Summer Islander,0,0,0,0.0,0,1,1,-1.0
Bloodbeard,Company of the Cat,0,,0,0,0,0.0903010033444816,0,1,1,-1.0
Bran Stark,House Stark,1,Northmen,1,0,1,1.0,7,1,1,15.0
Bronn,House Stokeworth,1,,1,1,1,0.471571906354515,0,1,1,41.0
Bryce Caron,House Caron,1,,1,0,0,0.0668896321070234,0,0,0,-1.0
Butterbumps,House Tyrell,1,,0,0,0,0.0367892976588628,0,1,1,-1.0
Cassana Estermont,House Estermont,1,,0,1,0,0.103678929765886,0,0,0,-1.0
Chett,Night's Watch,1,,0,0,0,0.197324414715719,0,0,0,-1.0
Clayton Suggs,House Suggs,1,,1,0,0,0.0434782608695652,0,1,1,-1.0
Cersei Lannister,House Lannister,0,Westerlands,1,1,1,1.0,9,1,1,39.0
Chiswyck,House Clegane,0,,0,0,0,0.0635451505016722,0,0,0,-1.0
Cleon,Unknown,1,Astapori,1,0,0,0.103678929765886,0,0,0,-1.0
Cohollo,Khal,1,Dothraki,0,0,0,0.0334448160535117,0,0,0,-1.0
Cortnay Penrose,House Penrose,1,,1,0,0,0.160535117056856,0,0,0,-1.0
Cotter Pyke,Night's Watch,1,Ironborn,1,0,0,0.150501672240802,0,1,1,-1.0
Cragorn,House Greyjoy,1,,0,0,0,0.0234113712374581,0,0,0,-1.0
Crawn,Moon Brothers,1,Vale mountain clans,0,0,0,0.0167224080267558,0,1,1,-1.0
Creighton Longbough,Unknown,1,,1,0,0,0.0468227424749163,0,1,1,65.0
Cressen,Unknown,1,,1,0,0,0.183946488294314,0,0,0,80.0
Daario Naharis,Stormcrows,1,Tyroshi,0,0,0,0.220735785953177,0,1,1,-1.0
Dagmer,House Greyjoy,1,Ironborn,1,0,0,0.120401337792642,0,1,1,-1.0
Dagos Manwoody,House Manwoody,1,,1,0,0,0.0334448160535117,0,1,1,-1.0
Danelle Lothston,House Lothston,0,,1,0,0,0.0167224080267558,0,1,1,-1.0
Dalla,Unknown,0,Free Folk,0,0,0,0.0869565217391304,0,0,0,-1.0
Doran Martell,House Nymeros Martell,1,Dornish,1,1,1,0.498327759197324,6,1,1,58.0
Ebrose,Unknown,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Eddison Tollett,House Tollett,1,Valemen,0,0,0,0.100334448160535,0,1,1,-1.0
Edric Dayne,House Dayne,1,Dornishmen,1,0,0,0.0836120401337792,0,1,1,18.0
Edwyn Frey,House Frey,1,,0,1,0,0.147157190635451,0,1,1,46.0
Eldon Estermont,House Estermont,1,Stormlands,1,1,0,0.060200668896321,0,1,1,77.0
Ellaria Sand,House Uller,0,Dornish,0,1,0,0.160535117056856,2,1,1,-1.0
Ethan Glover,House Glover,1,Northmen,0,0,0,0.0334448160535117,0,0,0,-1.0
Emmon Frey,House Frey of Riverrun,1,,1,1,0,0.23076923076923,0,1,1,68.0
Galbart Glover,House Glover,1,Northmen,1,0,0,0.120401337792642,0,1,1,-1.0
Gerold Hightower,House Hightower,1,,1,0,1,0.414715719063545,0,0,0,-1.0
Ghost of High Heart,Unknown,0,,0,0,0,0.0869565217391304,0,1,1,-1.0
Gerris Drinkwater,House Drinkwater,1,Dornish,1,0,0,0.157190635451505,0,1,1,30.0
Gilly,Unknown,0,Free Folk,0,1,0,0.2876254180602,1,1,1,23.0
Greydon Goodbrother,House Goodbrother,1,Ironborn,0,0,0,0.0468227424749163,0,1,1,-1.0
Harmen Uller,House Uller,1,,1,0,0,0.0434782608695652,0,1,1,-1.0
Gyles Rosby,House Rosby,1,,1,0,1,0.364548494983277,0,0,0,-1.0
Harren Hoare,Unknown,1,Ironborn,0,0,0,0.204013377926421,0,0,0,-1.0
Harras Harlaw,House Harlaw of Grey Garden,1,Ironborn,1,0,0,0.107023411371237,0,1,1,-1.0
Harrold Hardyng,House Hardyng,1,Valemen,1,0,0,0.120401337792642,0,1,1,24.0
Helaena Targaryen,House Targaryen,0,,1,1,0,0.270903010033444,0,0,0,21.0
Hodor,House Stark,1,Northmen,0,0,0,0.244147157190635,0,1,1,-1.0
Harrion Karstark,House Karstark,1,Northmen,1,0,0,0.0969899665551839,2,1,1,-1.0
Iggo,Brave Companions,1,Dothraki,0,0,0,0.0167224080267558,0,0,0,-1.0
Hother Umber,House Umber,1,Northmen,1,0,0,0.1438127090301,0,1,1,64.0
Jalabhar Xho,Summer Islands,1,Summer Islands,1,0,0,0.0735785953177257,0,1,1,-1.0
Janos Slynt,Night's Watch,1,,1,0,1,0.561872909698996,0,0,0,22.0
Jared Frey,House Frey,1,,1,1,0,0.147157190635451,0,0,0,52.0
Jasper Wylde,House Wylde,1,,1,0,0,0.250836120401337,0,0,0,-1.0
Jhaqo,Unknown,0,Dothraki,1,0,0,0.0668896321070234,0,1,1,-1.0
Jeyne Lothston,House Lothston,0,,0,0,0,0.0234113712374581,0,0,0,100.0
Jhiqui,House Targaryen,0,Dothraki,0,0,0,0.1438127090301,0,1,1,21.0
Jon Bulwer,House Bulwer,1,,1,1,0,0.137123745819397,0,1,1,-1.0
Jory Cassel,House Cassel,1,Northmen,1,0,0,0.170568561872909,1,0,0,-1.0
Jorah Mormont,House Mormont,1,Northmen,1,1,1,0.722408026755852,1,1,1,51.0
Karyl Vance,House Vance of Wayfarer's Rest,1,,1,0,0,0.11705685618729,0,1,1,-1.0
Khrazz,House of Loraq,1,Ghiscari,0,0,0,0.0769230769230769,0,0,0,23.0
Kurleket,House Bracken,1,,0,0,0,0.0100334448160535,0,0,0,-1.0
Lann the Clever,House Lannister,1,,0,0,0,0.060200668896321,0,1,1,-1.0
Kyle Condon,House Condon,1,,1,0,0,0.040133779264214,0,1,1,-1.0
Lancel Lannister,House Lannister of Casterly Rock,1,,1,1,1,0.478260869565217,5,1,1,23.0
Likely Luke,Brotherhood Without Banners,0,,0,0,0,0.0133779264214046,0,1,1,-1.0
Lucas Inchfield,House Inchfield,1,,1,0,0,0.0535117056856187,0,0,0,-1.0
Lollys Stokeworth,House Stokeworth,0,,1,1,0,0.127090301003344,2,1,1,40.0
Lyanna Stark,House Stark,1,Northmen,0,0,1,0.354515050167224,5,0,0,17.0
Lyle Crakehall,House Crakehall,1,,1,0,0,0.107023411371237,0,1,1,-1.0
Lucas Blackwood,House Blackwood,1,,0,0,0,0.0735785953177257,0,0,0,-1.0
Lyn Corbray,House Corbray,1,,1,0,0,0.0903010033444816,0,1,1,-1.0
Lynesse Hightower,House Hightower,1,,0,1,0,0.11705685618729,1,1,1,-1.0
Mace Tyrell,House Tyrell,1,,1,1,1,0.856187290969899,1,1,1,49.0
Mag Mar Tun Doh Weg,Unknown,1,,0,0,0,0.040133779264214,0,0,0,-1.0
Mandon Moore,House Moore,1,Valemen,1,0,0,0.120401337792642,0,0,0,-1.0
Mago,Unknown,0,Dothraki,0,0,0,0.0334448160535117,0,1,1,-1.0
Maron Botley,House Botley,1,,0,0,0,0.020066889632107,0,1,1,-1.0
Marillion,Unknown,1,,0,0,0,0.1438127090301,0,0,0,21.0
Marya Seaworth,House Seaworth,0,,1,1,0,0.0635451505016722,1,1,1,-1.0
Marwyn,Unknown,1,,1,0,0,0.160535117056856,0,1,1,-1.0
Masha Heddle,Unknown,0,,0,0,0,0.040133779264214,0,0,0,-1.0
Matthos Seaworth,House Seaworth,1,,0,0,0,0.0769230769230769,0,0,0,-1.0
Meera Reed,House Reed,0,Crannogmen,0,0,0,0.270903010033444,0,1,1,22.0
Melara Hetherspoon,House Hetherspoon,0,,0,0,0,0.0468227424749163,0,0,0,12.0
Melissa Blackwood,House Blackwood,0,,0,0,0,0.0501672240802675,0,0,0,100.0
Melisandre,R'hllor,0,Asshai,0,0,1,0.745819397993311,0,1,1,-1.0
Merrit,Brotherhood without banners,0,,0,0,0,0.0100334448160535,0,1,1,-1.0
Meryn Trant,House Trant,1,,1,0,0,0.220735785953177,0,1,1,-1.0
Merrett Frey,House Frey,1,Riverlands,0,1,1,0.434782608695652,0,0,0,38.0
Mohor,House Bracken,1,,0,0,0,0.0100334448160535,0,0,0,-1.0
Missandei,House Targaryen,0,Naathi,0,0,0,0.17391304347826,0,1,1,17.0
Moon Boy,House Baratheon of King's Landing,1,,0,0,0,0.0769230769230769,0,1,1,-1.0
Monster,Unknown,0,Free Folk,0,0,0,0.0769230769230769,0,1,1,6.0
Mord,House Arryn,1,,0,0,0,0.0468227424749163,0,1,1,-1.0
Minisa Whent,House Whent,0,Rivermen,1,1,0,0.0434782608695652,0,1,1,-1.0
Mordane,House Stark,0,,0,0,0,0.103678929765886,0,0,0,-1.0
Murenmure,Unknown,1,,1,0,0,0.0100334448160535,0,1,1,-1.0
Myles,House Martell,1,,1,0,0,0.0234113712374581,0,1,1,-1.0
Mors Martell,House Martell,0,Dornish,1,1,0,0.0535117056856187,0,1,1,-1.0
Mya Stone,House Royce of the Gates of the Moon,0,,0,0,0,0.120401337792642,0,1,1,26.0
Myrcella Baratheon,House Baratheon of King's Landing,0,,1,0,1,0.561872909698996,5,1,1,15.0
Nestor Royce,House Royce of the Gates of the Moon,1,,1,0,0,0.0869565217391304,0,1,1,-1.0
Nute,House Greyjoy,1,Ironborn,1,0,0,0.0501672240802675,0,1,1,-1.0
Nymeria Sand,House Martell,0,Dornishmen,0,0,1,0.377926421404682,1,1,1,31.0
Nymeria,House Martell,0,Rhoynar,1,1,0,0.197324414715719,0,1,1,-1.0
Oberyn Martell,House Martell,1,Dornishmen,1,0,1,0.77257525083612,5,0,0,43.0
Obella Sand,House Martell,0,Dornishmen,0,0,0,0.103678929765886,1,1,1,18.0
